offset_hex,line,layout,max_len,source_en,fr_text,fr_len,overflow
0x03B631,2113,dialogue_19_19,27,That's my favorite Pok@mon!,Tu me colles !,14,
0x03B64D,2114,dialogue_19_19,24,Meowth is so cute! Meow!,J'adore Miaouss...\nMiaou !,26,YES
0x03B666,2118,dialogue_19_19,32,Pidgey and Rattata are cute too!,Miaouss porte chance !,27,
0x03B687,2119,dialogue_19_19,43,We must look silly standing here like this.,Même un Pokémon ordinaire peut être unique.,45,YES
0x03B6B3,2120,dialogue_19_19,37,Saffron's guard    won't let us pass!,"Comme tu es banal,\ntes Pokémon le sont\nforcément aussi !",55,YES
0x03B6D9,2125,dialogue_19_19,26,You need a strategyto win!,Pas de chance aujourd'hui.,31,YES
0x03B6F4,2126,dialogue_19_19,33,"Go with Grimer, and...and then...",Quelle malchance...,19,
0x03B716,2127,dialogue_19_19,34,"School is fun, but so are Pok@mon.",Je suis encore jeune !,26,
0x03B739,2128,dialogue_19_19,26,I'll just stay withschool.,Tu vois ? En pleine forme !,26,
0x03B754,2137,dialogue_19_19,27,How are you with   Pok@mon?,Je ne supporte plus tous ces Tadmorv !,37,YES
0x03B770,2146,dialogue_19_19,13,Ow! Meltdown!,Merci d'avoir maté\nces Tadmorv !,32,YES
0x03B77E,2152,dialogue_19_19,19,I'm a gambling dude,Rien de plus beau\nque les flammes !,36,YES
0x03B792,2158,dialogue_19_19,14,Came up short!,Je me suis un peu trop échauffé...,35,YES
0x03B7A1,2159,dialogue_19_19,19,All right! Let's go,Regarde\nmon Mélofée !,32,YES
0x03B7B5,2160,dialogue_19_19,18,Drat! You're good.,Tu n'as pas été hypnotisé ?,30,YES
0x03B7C8,2166,dialogue_19_19,31,Welcome to Celadon Pok@mon Gym!,Héhé ! Cette Arène\nest terrible !\nY'a plein d'meufs !,57,YES
0x03B7E8,2171,dialogue_19_19,12,You're mean!,"Pfff ! Erika va\ngagner, c'est sûr !",38,YES
0x03B7F5,6607,dialogue_19_19,63,"00<B2CF><B1DE>:<B0DE><B8BB><B0DE><B8BB><B0BC><B1DB><B1DB><B2AB><B0C2><B0B8><B3EF><B0A4><B0FC><B0BC><B0F0><B7CD><B1B6><B5A2><B5A3><B5A4><B8BC><B0F8>,<B1C2><B0F6><B0FD><B0DB><B0F8>!",La mère d'Osselait\nfuyait. J'ai vu\nla Team Rocket\nla tuer !,66,YES
0x03B835,2175,dialogue_19_19,27,You're not allowed in here!,Réservé aux filles.,19,
0x03B851,2176,dialogue_19_19,19,I was getting bored,Que des femmes !\nQuel ennui mortel !,38,YES
0x03B865,2181,dialogue_19_19,10,My makeup!,Quel ennui...,13,YES
0x03B870,2182,dialogue_19_19,33,Grass Pok@mon are  easy to raise!,Les Pokémon Plante\ns'élèvent bien !,35,YES
0x03B892,2187,dialogue_19_19,38,They also help makeflower arrangements,Tu es vraiment fort !,25,
0x03B8B9,2188,dialogue_19_19,30,Don't underestimategirl power!,Tu m'observes ?,15,
0x03B8D8,2189,dialogue_19_19,32,I didn't have my   best Pok@mon!,Tu ne matais pas ? Les voyeurs sont partout !,47,YES
0x03B8F9,2196,dialogue_19_19,31,Aren't you the     peeping Tom?,Pas de Pokémon Insecte ou Feu ici !,43,YES
0x03B919,2197,dialogue_19_19,30,"Sorry, we get a lotof gawkers.",C'est ça !,10,
0x03B938,2198,dialogue_19_19,38,Don't bring fire orbug Pok@mon in here,Bienvenue à l'Arène\nde Céladopole !\nNe sous-estime pas\nles filles !,69,YES
0x03B95F,2214,dialogue_19_19,8,Oh! You!,Pas mal !,9,YES
0x03B968,2215,dialogue_19_19,17,Nice to meet you.,Qu'aimes-tu faire ?,19,YES
0x03B97A,2220,dialogue_19_19,24,I have a blind datesoon.,J'ai un rendez-vous arrangé la semaine prochaine...,50,YES
0x03B993,2226,dialogue_19_19,93,"Hello, I am Erika, leader of this gym.You wish to battle me? Very well, but I shall not lose.",ERIKA : Quel beau\ntemps ! Bienvenue\ndans mon Arène.\nJ'aime les fleurs.\nTu veux combattre ?\nJe ne perdrai pas !,114,YES
0x03B9F1,2249,dialogue_19_19,102,I concede defeat.I confer to you the  Rainbow badge. You can use the HM     Strength outside ofbattle.,ERIKA : Bravo ! Voici le Badge Prisme. Il permet d'utiliser Force !,75,
0x03BA58,2259,dialogue_19_19,46,My sister's so im- mature! She drives me nuts!,Je viens de Carmin sur Mer.,27,
0x03BA87,2266,dialogue_19_19,46,I road uphill on   Cycling Road from  Fuchsia!,La Poké Flûte\német un son spécial\ninaudible à l'homme\nqui réveille\nun Pokémon endormi.,95,YES
0x03BAB6,2273,dialogue_19_19,66,"I'm looking for a  good home for my   Eevee, would you   like him?","BEIBEI : Je sais tout, jeux vidéo compris ! Cet Évoli est pour toi !",71,YES
0x03BAF9,2283,dialogue_19_19,33,There's a switch!  Let's push it.,Oh ? Un bouton secret derrière l'affiche ! Essayons !,67,YES
0x03BB1B,2288,dialogue_19_19,29,You broke into our operation?,T'es qui ? Comment\nt'es entré ici ?,35,YES
0x03BB39,2292,dialogue_19_19,29,You won't get away with this!,Tu sous-estimes\nla Team Rocket ?!,36,YES
0x03BB57,2302,dialogue_19_19,33,Who are you? How'd you get here!?,TEAM ROCKET : Qui ose s'infiltrer ici ?,43,YES
0x03BB79,5471,dialogue_19_19,12,Oww! Beaten!,Pas si vite !\nTu ne passeras pas.,38,YES
0x03BB86,2307,dialogue_19_19,43,Do you really thinkyou can reach our  Boss?,Le chef dit qu'un\nScope Sylphe révèle\nles fantômes.,51,YES
0x03BBB2,2314,dialogue_19_19,12,I surrender!,Tu te crois tout permis ?!,28,YES
0x03BBBF,2315,dialogue_19_19,14,This won't do!,Tu viens faire quoi ici ?,24,YES
0x03BBCE,2320,dialogue_19_19,43,I'll talk! Take theelevator to see my Boss!,D'accord. Tu peux y aller.,25,
0x03BBFA,2325,dialogue_19_19,15,Intruder alert!,TEAM ROCKET : Intrus repéré !,34,YES
0x03BC0A,2330,dialogue_19_19,38,I don't know where the Silph Scope is!,TEAM ROCKET :\nLe Scope Sylphe ?\nJe ne sais rien !,55,YES
0x03BC31,2335,dialogue_19_19,26,We heard you were  coming!,Défier la Team Rocket est inutile !,47,YES
0x03BC4C,2344,dialogue_19_19,13,What? I lost?,Le Boss a dérobé ce Scope à Nanjing Tech !,44,YES
0x03BC5A,2349,dialogue_19_19,31,Stop meddling in   our affairs!,Tu tombes à pic !,17,
0x03BC7A,2350,dialogue_19_19,33,The Silph Scope's  here somwhere.,Tu as du cran ?\nVa donc trouver\nnotre Boss !,50,YES
0x03BC9C,2361,dialogue_19_19,10,"No, Why..?","Je ne sais rien, moi !",24,YES
0x03BCA7,2367,dialogue_19_19,64,Hi! Would you care for some lemonade? It'll quench your  thirst!,100e client ! Eau Fraîche offerte !,36,
0x03BCE8,2368,dialogue_19_19,13,Got Lemonade!,Eau Fraîche reçue !,19,YES
0x03BCF6,2369,dialogue_19_19,35,My friend and I aretrading Pok@mon!,"XIAOHONG : C'est moi, la graphiste qui t'a dessiné !",55,YES
0x03BD1A,2374,dialogue_19_19,36,Caught Pok@mon are given ID numbers.,"KAMEIYU : Le scénario, c'est moi ! Pikachu est mignon, non ?",70,YES
0x03BD3F,2377,dialogue_19_19,37,My buddy's sending me her Kangaskhan!,WEI CUNFU : Je suis le programmeur. Enchanté !,48,YES
0x03BD65,2378,dialogue_19_19,56,I heard you can seeghosts using Silph Co.'s Silph Scope!,"BOSS : La tâche est\nrude : les attraper\ntous ! Courage !\nUne fois ta quête\nachevée, préviens\nKameiyu.",103,YES
0x03BD9E,5871,dialogue_19_19,18,Urrg...Awaa...graa,...,3,
0x03BDB1,2388,dialogue_19_19,19,Huh?What am I doing,Qu'ai-je fait ?\nPardon... J'étais\npossédée !,48,YES
0x03BDC5,2399,dialogue_19_19,20,"0Are you lost, brat?",Je ne sais rien !,17,
0x03BDDA,5477,,7,Why...?,Hein..?,7,
0x03BDE2,2401,dialogue_19_19,43,"So,I must say, I amimpressed you got  here!",GIOVANNI : Ha ha !\nBien joué.\nJe dirige ce QG\nde trafic Pokémon.\nTu vas le payer !,93,YES
0x03BE0E,2418,dialogue_19_19,65,"Are you taking the gym challenge too? Here, this'll be   helpful!","XIAO LI : Tu m'as trouvé... Garde ça secret. Tiens, prends ça !",68,YES
0x03BE50,2423,dialogue_19_19,13,Got HM 02 Fly,CS02 : Vol reçue !,18,YES
0x03BE5E,2429,dialogue_19_19,130,"Jesse: Aha! I smella little brat!     James:Hold it rightthere, brat! Our   Boss is over here! Meowth: You better not disturb him!","JAMES : Cette fois, tu vas prendre cher !",44,
0x03BEE1,2443,dialogue_19_19,75,"Like always...Team Rocket, Blast off  at the speed of     light!...Again...",JAMES :\nT'as pas honte ?,35,
0x03BF2D,2453,dialogue_19_19,168,I see you raise    Pok@mon with utmostcare. A child like you would never    understand what I  hope to achieve. I shall step aside   this time! I hope  we meet again...,GIOVANNI :\nIm... impossible !\nTu tiens vraiment\nà tes Pokémon ?\nÇa me dépasse...\nJ'ai fort à faire.\nJe pars !,123,
0x03BFD6,2473,dialogue_19_19,16,Got Silph Scope!,Scope Sylphe reçu !,19,YES
0x03BFE7,5872,dialogue_19_19,16,Kekeke...Kwaaah!,Maudissons-le ensemble...,30,YES
0x03BFF8,2479,dialogue_19_19,15,Hwa! I'm saved!,Hein ? Que m'est-il arrivé ?,27,YES
0x03C008,2484,dialogue_19_19,19,Begone evil spirit!,Ton âme... Donne-la-moi !,33,YES
0x03C01C,2489,dialogue_19_19,16,The spirit left.,Je suis épuisée...,18,YES
0x03C02D,5873,dialogue_19_19,7,Kwaaah!,Ouh...\nUn Spectre...,32,YES
0x03C035,2490,dialogue_19_19,25,We need the Silph  Scope!,Hein ? Qu'est-ce que c'est...,31,YES
0x03C04F,5877,dialogue_19_19,9,Huhuhu...,Tu vas gagner ?,15,YES
0x03C059,2491,dialogue_19_19,46,May the souls of   Pok@mon rest in    peace...,Hein ? Que m'est-il arrivé ?,27,
0x03C088,5478,dialogue_19_19,12,Join...Us...,Bon sang...,11,
0x03C096,2492,dialogue_19_19,46,Step in the magic  circle to heal yourPok@mon.,Tout tourne...\nSuis-je anémique ?,37,
0x03C0C5,2500,dialogue_19_19,16,Ghost! Kwaaaaah!,Un zombie...,12,
0x03C0D6,6616,dialogue_19_19,61,"<B5A2><B5A3><B5A4>:<B1C2><B0C2><B0B8><B0EE><B0BF><B0FD><B3DF><B0EE><B6F9><B6FC><B9A3><B0BC>,<B3C5><B3C6><B1C2><B0BC><B1EF><B0DE><B0C2><B0C3><B7EA><B0DB><B3C0><B1B3><B0BC><B2DD>!","Je garde\ncette affiche. Si\ntu me gênes, tu vas\nle regretter !",71,YES
0x03C114,6634,dialogue_19_19,69,"<0A><B5A2><B5A3><B5A4>:<B0DE><B5E0>,<B0EE><B2DA><B0F9><B0C7><B0BC><B1EF><B5A2><B5A3><B5A4><B0BC><B9A4><B3BB><B1F9><B1B6><B2F4><B2F5><B0BC>!<B0C3><B1F3><B2EC><B0C9><B2CE><B1BE><B3CE><B9A5><B1F2><B3A9>!",Not' cachette va\nêtre découverte !\nJ'va prév'nir eul\nchef !,63,
0x03C15A,2501,dialogue_19_19,15,Was I dreaming?,"Ça y est, j'ai repris mes esprits.",38,YES
0x03C16A,2502,dialogue_19_19,18,Give me your soul!,Kang'er... Kang'er...,29,YES
0x03C17D,2503,dialogue_19_19,16,I was possessed.,Je tremble...,13,
0x03C18E,6643,dialogue_19_19,8,Zombies!,Quelle tristesse...,19,YES
0x03C197,2504,dialogue_19_19,10,Huh? What?,Quelque chose est sorti de moi...,34,YES
0x03C1A2,5878,dialogue_19_19,15,Urgah...Urff...,Hi hi... Hi hi...,17,YES
0x03C1B2,2505,dialogue_19_19,35,I was controlled   by evil spirits.,Hi hi...\nQue m'arrive-t-il ?,38,YES
0x03C1D6,5479,dialogue_19_19,19,Begone...intruders.,Partez... Quittez ce lieu !,28,YES
0x03C1EA,2510,dialogue_19_19,52,The Silph Scope    identified the     Marowak ghost.,Le Scope Sylphe\na révélé la vraie\nnature du Spectre !,57,YES
0x03C21F,2516,dialogue_19_19,109,The Ghost was the  restless soul of   Cubone's mother!   Her soul was calmedand she departed tothe afterlife.,SACHA : Le fantôme était en fait la douce mère d'Osselait...,70,
0x03C28D,2524,dialogue_19_19,177,"Jessie: Stop right there!             Meowth: Grampa herewanted to complain,so we're setting   him straight.      James: So render   yourself invisible,or prepare to      fight!","JESSIE : Pas bouger ! Le vieux s'est plaint, alors on l'a enfermé !",73,
0x03C33F,2540,dialogue_19_19,48,Looks like Team    Rocket's blasting  off again!,JAMES :\nTu vas voir !,32,
0x03C370,2546,dialogue_19_19,179,Fuji:Heh? You came to save me? Thank  you. I came here tocalm the soul of   Cubone's mother. I think her spirit isat rest and moved  on. I must thank   you. Follow me to  my home.,M. FUJI :\nTu viens m'aider ?\nMerci.\nJe suis venu\napaiser l'âme\nde la mère\nd'Osselait.\nElle est en paix.\nRentrons.,161,
0x03C424,2552,dialogue_19_19,63,"Here Ash, I think  this Pok@Flute willhelp you on your   quest.","M. FUJI :\nAime tes Pokémon,\nsinon ton Pokédex\nrestera incomplet.\nTiens, prends ceci.",95,YES
0x03C464,2565,dialogue_19_19,46,The Pok@Flute will wake any sleeping  Pok@mon.,M. FUJI :\nLa Poké Flûte\nréveille un Pokémon\nqui dort.\nEssaie-la !,87,YES
0x03C493,2575,dialogue_19_19,106,"Boy! I'm parched!  Huh?I can have thisdrink? Thanks! If  you want to go to  Saffron, you can goon through.",GARDE : J'ai soif.\nCette Eau Fraîche\nest pour moi ?\nMerci ! Safrania\nt'est ouverte !,91,
0x03C4FE,2581,dialogue_19_19,29,What are you doing here kid!?,"Hé, gamin !\nNe traîne pas ici !",38,YES
0x03C51C,2591,dialogue_19_19,36,Silph Co.will mergewith Team Rocket!,TEAM ROCKET :\nLe Boss convoite\nla Sylphe SARL !,54,YES
0x03C541,2596,dialogue_19_19,12,Go home kid!,Je suis l'un des quatre frères Rocket !,46,YES
0x03C54E,2597,dialogue_19_19,12,You're good.,"Contrôler Sylphe SARL, c'est vendre les Pokémon au prix fort !",63,YES
0x03C55B,2602,dialogue_19_19,27,Kids aren't allowedin here!,Quel casse-pieds !,18,
0x03C577,2603,dialogue_19_19,22,Why do you fight   us?,J'ai eu tort...,15,
0x03C58E,2604,dialogue_19_19,23,That's far enough  kid!,Un individu suspect !,28,YES
0x03C5A6,2605,dialogue_19_19,35,I work for Silph   and Team Rocket!,"TEAM ROCKET : T'es qui, toi ?",29,
0x03C5CA,2610,dialogue_19_19,26,"Quit messing with  us,kid!",T'as réussi à venir jusqu'ici...,31,YES
0x03C5E5,2615,dialogue_19_19,10,I give up!,Bravo ! Le bureau\ndu Président reste\ninaccessible.,51,YES
0x03C5F0,2622,dialogue_19_19,29,I was a scientist  for Silph.,"Toi, je t'ai jamais vu ici !",27,
0x03C60E,2624,dialogue_19_19,65,"Team Rocket said ifI helped them, theywould let me study Pok@mon!",Tu me crois fini ?\nJe t'empêcherai\nde gagner !,49,
0x03C650,2638,dialogue_19_19,17,Intruder spotted!,La Team Rocket contrôle la Sylphe SARL !,44,YES
0x03C662,2643,dialogue_19_19,12,Who are you?,Vive\nla Team Rocket !,35,YES
0x03C66F,2644,dialogue_19_19,29,We have control of Silph Co.!,Encore toi ?\nTu viens semer\nle trouble ?,50,YES
0x03C68D,2651,dialogue_19_19,30,Boss has been afterthis place!,Tu peux regarder...,19,
0x03C6AC,2660,dialogue_19_19,34,My Pok@mon are my  loyal soldiers!,Tu veux quoi ?,14,
0x03C6CF,2661,dialogue_19_19,27,Darn these weak    Pok@mon!,Sale morveux !,14,
0x03C6EB,2662,dialogue_19_19,34,Show Team Rocket a little respect!,Le Boss est là. Rien à craindre !,36,YES
0x03C70E,2667,dialogue_19_19,19,Disrespectful brat!,Employée de Sylphe SARL. Je suis aussi de la Team Rocket !,57,YES
0x03C722,2668,dialogue_19_19,37,There shouldn't be any children here!,La Team Rocket contrôle la Sylphe SARL !,44,YES
0x03C748,2673,dialogue_19_19,28,It's a long way to our boss!,"Me frappe pas ! Moi aussi, on m'a forcé...",46,YES
0x03C765,2683,dialogue_19_19,121,"What kept you Ash? Haha! I guess Team Rocket slowed you  down! I saw you in Saffron,so I wantedto see if you got  better!",RÉGIS : Sacha ! Je savais que tu viendrais. La Team Rocket t'a ralenti ? Peu importe ! Montre tes progrès !,127,YES
0x03C7DF,2689,dialogue_19_19,129,"Well,Ash!I'm movingon up,I'm going to the Pok@mon League to boot out the    Elite Four! Good   luck to ya Ash!    Smell ya later!","RÉGIS : Je file\nau Conseil des 4 !\nFais de ton mieux.\nÀ plus, Sacha !",72,
0x03C861,2699,dialogue_19_19,36,I heard a kid was  wandering around.,"Moi, je compte\nparmi les quatre\nfrères Rocket !",53,YES
0x03C886,2706,dialogue_19_19,9,Blast it!,Tant pis !\nMon cadet vengera\ncet affront !,51,YES
0x03C890,2715,dialogue_19_19,19,You dare betray us?,Tu m'crois faible ?,19,
0x03C8A4,2716,dialogue_19_19,12,You traitor!,Sous-estime-moi !,17,YES
0x03C8B1,2717,dialogue_19_19,23,Oh ho! I smell a   rat!,On dit qu'un gamin rôde dans le coin !,38,YES
0x03C8C9,2720,dialogue_19_19,27,You are a skilled  trainer!,Ne résiste pas\nà la Team Rocket...,38,YES
0x03C8E5,2729,dialogue_19_19,114,Jessie: Stop right there twerp!       Jessie:Render your-self invisible or  prepare to fight!  Meowth:That's right,JAMES : Avorton !\nNotre Boss est\nen réunion !\nNe le dérange pas !,76,
0x03C958,2748,dialogue_19_19,57,Team Rocket: Looks like Team Rocket's blasting off again!,SACHA :\nQui êtes-vous ?,34,
0x03C992,2765,dialogue_19_19,147,Ash! We meet again!The President and Iare discussing a   vital proposition. Keep your nose out of grown up matters...or experience a world of pain!,"GIOVANNI : Sacha !\nEncore toi...\nLe PDG et moi\nparlons affaires.\nNe t'en mêle pas,\ngamin. Gare à toi !",114,
0x03CA26,2771,dialogue_19_19,140,"Blast! You ruined  our plans for SilphBut, Team Rocket   will never fall!   Ash! All Pok@mon   exist for Team     Rocket! I shall    return!","GIOVANNI : Zut !\nLa Sylphe m'échappe\nmais la Team Rocket\nest éternelle !\nTous les Pokémon\nsont à nous !\nRetiens ça, Sacha.\nJe reviendrai !",148,YES
0x03CAB3,2777,dialogue_19_19,51,Thank you for resc-uing us! We admire your courage.,SECRÉTAIRE : Merci ! Le PDG et moi te sommes reconnaissants.,72,YES
0x03CAE7,2787,dialogue_19_19,19,The Pok@mon woke up,Ronflex s'éveille !,19,
0x03CAFB,2788,dialogue_19_19,18,I got a bite here!,Ce coin est réputé pour la pêche.,33,YES
0x03CB0E,2789,dialogue_19_19,17,Just a small fry!,Tu n'aimes pas pêcher ?,27,YES
0x03CB20,2790,dialogue_19_19,24,Fishing's a waitinggame!,Plein de Pokémon vivent dans l'eau !,38,YES
0x03CB39,2799,dialogue_19_19,18,That one got away!,Les Pokémon Eau sont les plus mignons !,47,YES
0x03CB4C,2800,dialogue_19_19,17,You like fishing?,Les Pokémon Eau sont magnifiques !,37,YES
0x03CB5E,5879,dialogue_19_19,5,Ouch!,"Tu les trouves moches, peut-être ?",38,YES
0x03CB64,2801,dialogue_19_19,27,I would rather be  working!,Tu vois pas\nque je pêche ?,33,YES
0x03CB80,2802,dialogue_19_19,16,It's not easy...,Laisse tomber...\nTous les poissons\nont fui !,47,YES
0x03CB91,2803,dialogue_19_19,32,You never know whatyou'll catch!,J'ai une belle prise. Tu veux voir ?,44,YES
0x03CBB2,5484,dialogue_19_19,8,Lost it!,L'Eau bat le Feu !,18,YES
0x03CBBB,2808,dialogue_19_19,29,Electricity is my  specialty!,"Ici, mes Pokémon\nn'ont presque aucun\nrival !",45,YES
0x03CBD9,2819,dialogue_19_19,27,Water conducts electricity.,Je me suis fait avoir...,27,
0x03CBF5,2820,dialogue_19_19,19,Water calms my mind,Je ne demande rien.,19,
0x03CC09,2825,dialogue_19_19,36,Pok@mon battles arerelaxing as well.,Je ne suis pas louche !,27,
0x03CC2E,2826,dialogue_19_19,37,I saw a large Pok@-mon sleeping here!,Dégage !\nJe te connais pas !,38,YES
0x03CC54,2827,dialogue_19_19,19,Snorlax love to nap,"Pardon, je t'avais mal jugé.",28,YES
0x03CC68,2828,dialogue_19_19,31,Bird Watcher Vs.   Pok@mon Kid!,La vitesse avant tout !,25,
0x03CC88,2829,dialogue_19_19,23,You beat me at Pok@mon.,"Même battu,\nje ne change pas !",37,YES
0x03CCA0,2839,dialogue_19_19,23,"Sure,I'll play withyou!","Rien qu'à te voir,\nj'en salive !",32,YES
0x03CCB8,2840,dialogue_19_19,17,You little brute!,J'avais tort...,15,
0x03CCCA,2841,dialogue_19_19,29,I'm told I'm good  for a kid!,Quoi ?\nJe te plais pas ?,36,YES
0x03CCE8,2846,dialogue_19_19,12,Ohh! I lost!,Tu as raison.,13,YES
0x03CCF5,2847,dialogue_19_19,24,Your Badges are so cool!,"Toi, encore !",13,
0x03CD0E,2848,dialogue_19_19,19,You're very strong!,C'est le destin !\nOn se revoit !,33,YES
0x03CD22,2853,dialogue_19_19,22,Want to battle withme?,Arrête de tourner devant moi !,31,YES
0x03CD39,2858,dialogue_19_19,18,It's over already?,J'ai exagéré...,15,
0x03CD4C,2859,dialogue_19_19,32,I always go with   bird Pok@mon!,Je suis spécialiste\ndes Pokémon Vol.,35,YES
0x03CD6D,2865,dialogue_19_19,19,I wish I could fly.,Tes Pokémon\nbattent les miens.,37,YES
0x03CD81,2866,dialogue_19_19,26,The wind's blowing my way!,T'as battu l'aîné ?\nJe m'incline pas !,37,YES
0x03CD9C,2871,dialogue_19_19,9,I'm beat.,Plus rien à dire.,17,YES
0x03CDA6,2872,dialogue_19_19,22,What're you lookin'at?,Tu aimes la vitesse ? Suis-moi !,48,YES
0x03CDBD,2873,dialogue_19_19,9,Get lost!,J'aurais pas dû insister.,28,YES
0x03CDC7,2878,dialogue_19_19,33,My bird Pok@mon    want to fight!,"Envole-toi,\nmon Pokémon !",32,
0x03CDE9,2883,dialogue_19_19,19,My bird combo lost?,Tout est fini...,16,
0x03CDFD,2884,dialogue_19_19,24,My birds are the   best!,Tu es allé au Parc Safari ?,27,YES
0x03CE16,5404,dialogue_19_19,7,Oh man!,Le Parc regorge\nde Pokémon rares...,38,YES
0x03CE1E,2885,dialogue_19_19,28,My Pok@mon wish to meet you!,Le type Vol domine\nle type Insecte !,36,YES
0x03CE3B,2893,dialogue_19_19,19,"Wow,You totally won","Ah, tu avais donc\ncompris !",28,YES
0x03CE4F,2899,dialogue_19_19,25,My bird Pok@mon areready!,Tu m'as cherché !,17,
0x03CE69,2900,dialogue_19_19,14,Not ready yet.,Ce n'est rien...,16,YES
0x03CE78,2901,dialogue_19_19,18,"Sure, I'll fight! ",T'es trop mignon !,18,
0x03D088,2907,dialogue_19_19,30,<B3E7><B8A7><B2B5>:<B0B9><B0BF><B0AE><B3F7><B0C8><B5C5><B6B2><B0BC><B0A1><B0A2>...,ORNITHOLOGUE :\nDes Pokémon rares\nvivent ici...,51,YES
0x03D0A7,2912,dialogue_19_19,26,"Win,lose,it doesn'tmatter.",Ne pars pas ! Reste discuter avec moi !,38,YES
0x03D0C2,2913,dialogue_19_19,16,"C'mon, Let's go!",Je vais t'apprendre les bonnes manières !,48,YES
0x03D0D3,2914,dialogue_19_19,15,Arrg! Get lost!,J'adore les gens forts !,26,YES
0x03D0E3,2915,dialogue_19_19,23,Can your Pok@mon   fly?,J'ai un Pokémon rare.,24,YES
0x03D0FB,2916,dialogue_19_19,19,Best way to travel!,"Alors ? Pas mal, hein ?",25,YES
0x03D10F,2917,dialogue_19_19,15,Do you use TMs?,Enchantée !\nÀ nous deux !,32,YES
0x03D11F,5485,dialogue_19_19,11,"Aww,bummer!",Je m'incline !,14,YES
0x03D12B,2926,dialogue_19_19,19,I use TMs I bought!,Aïe ! Tu m'as touchée !,28,YES
0x03D13F,2928,dialogue_19_19,23,HMs are harder to  get.,Et si je tombais enceinte ?,29,YES
0x03D157,2929,dialogue_19_19,19,I need to burn time,Ta tête m'agace !,17,
0x03D16B,6645,dialogue_19_19,37,<B3E7><B8A7><B2B5>:<B6A9><B0AE><B6BA><B4D7><B4AB><B4AC><B0EC><B0E3><B0BC><B1C2><B0C5><B2B6><B0AE><B3F9><B3D0>,"ORNITHOLOGUE : Avec mes attaques en rafale, tu n'as aucune chance !",72,YES
0x03D191,6650,dialogue_19_19,18,<0A><B3E7><B8A7><B2B5>:<B5B0><B1E7><B1BE><B1EF><B0F8>,ORNITHOLOGUE : J'ai encore parlé trop vite...,45,YES
0x03D1A4,2934,dialogue_19_19,10,What? You!,Je m'y suis fait. Ça va.,25,YES
0x03D1AF,2935,dialogue_19_19,19,Pok@mon fight? Cool,T'as vraiment pas l'air honnête !,34,YES
0x03D1C3,2936,dialogue_19_19,11,Blown away!,"Tu es loyal, non ?",18,YES
0x03D1CF,2937,dialogue_19_19,37,Have you heard of  legendary Pok@mon?,Tu es mon 52e petit ami.,23,
0x03D1F5,2938,dialogue_19_19,25,There's 3 legendarybirds!,"Bon, je te laisse partir...",28,YES
0x03D20F,2939,dialogue_19_19,26,You don't stand a  chance!,"T'as vu ma force ?\nAlors, dégage !",34,YES
0x03D22A,2940,dialogue_19_19,16,Not good enough!,Bonne route ! Ha ha !,23,YES
0x03D23B,2941,dialogue_19_19,15,"Oh,you're cute!",Pourquoi ce drôle de regard ?,30,YES
0x03D24B,2946,dialogue_19_19,14,I forgive you!,"Dommage, j'ai déjà un petit ami...",34,YES
0x03D25A,2947,dialogue_19_19,27,What's cool?TradingPok@mon!,Je suis un pro\ndes Pokémon Vol.,35,YES
0x03D276,2965,dialogue_19_19,27,I trade with my    friends.,Je vais à la Ligue cette année !,32,YES
0x03D292,2979,dialogue_19_19,74,Yo Champ! This GYM has invisible wallsYou have to find   the gaps in them.,"Hé, Champion !\nIci, les murs\nsont invisibles !\nRepère les trous !",75,YES
0x03D2DD,2984,dialogue_19_19,16,Strategy is key!,Tu n'as rien\nà faire ici !,32,YES
0x03D2EE,2985,dialogue_19_19,14,Good strategy!,Belle technique\nde ninja !,29,YES
0x03D2FD,2986,dialogue_19_19,30,Can you beat my    techniques?,"La force brute ?\nÇa ne suffit pas !\nLa technique,\nvoilà le secret !",74,YES
0x03D31C,2991,dialogue_19_19,36,I like poison and  sleep techniques.,"Apparemment,\nt'as compris.",32,
0x03D341,2998,dialogue_19_19,27,I joined to become a ninja!,Le Champion de cette Arène est fort. Sois prudent.,57,YES
0x03D35D,2999,dialogue_19_19,30,I'll keep training under Koga!,Je me suis inquiété pour rien...,31,YES
0x03D37C,3004,dialogue_19_19,29,I study the way of the Ninja!,Tu as l'air\nsûr de toi !,31,YES
0x03D39A,3005,dialogue_19_19,28,I still have a lot to learn.,Enfin un combat\nsérieux !\nDepuis le temps !,55,YES
0x03D3B7,3012,dialogue_19_19,17,Stop right there!,Voyons si tu peux\npasser !,27,YES
0x03D3C9,3017,dialogue_19_19,14,I'm impressed!,Tu as réussi...,15,YES
0x03D3D8,3022,dialogue_19_19,45,Master Koga comes  from a long line ofninjas!,"Je rêvais de devenir ninja, alors j'ai rejoint cette Arène.",69,YES
0x03D406,3025,dialogue_19_19,24,What do you descendfrom?,T'es très fort !,16,
0x03D41F,3027,dialogue_19_19,51,I shall show you   true terror as a   ninja master!,KOGA : Un gamin\nose me défier ?\nLe poison tue.\nDécouvre son art !,75,YES
0x03D453,3035,dialogue_19_19,73,The Soulbadge lets you use Surf out-  side of battle.    Congratulations.,KOGA : Bien joué ! Prends le Badge Âme. Tu peux utiliser Surf hors combat !,84,YES
