offset_hex,line,layout,max_len,source_en,fr_text,fr_len,overflow
0x03A517,5463,dialogue_19_19,13,"(Rub,rub,rub)","Merci, ça va mieux ! Coupe ? Je suis épuisé... Apprends-la plutôt à un Pokémon.",89,YES
0x03A525,1512,dialogue_19_19,18,The S.S.ANNE left.,L'Océane est partie.,26,YES
0x03A538,1517,dialogue_19_19,28,This is no place   for kids!,Même tes Pokémon\nne suffisent pas :\nt'es trop jeune !,55,YES
0x03A555,1522,dialogue_19_19,38,My Squirtle keeps  getting in trouble.,AGENT JENNY :\nCe Carapuce faisait\nn'importe quoi.\nJe l'ai capturé !,74,YES
0x03A57C,1528,dialogue_19_19,95,"Hey Champ! Lt.Surgeloves electric Pok@mon,avoid birds andwater pok@mon! And beware of paralysis","Hé, Champion ! Major Bob, le Ricain Survolté, a la meilleure équipe Électrik d'Amérique ! Évite Eau et Vol !",126,YES
0x03A5DC,1534,dialogue_19_19,50,"I'm sorry,but you  need a ticket to   come aboard.","Les passagers\nde l'Océane\nsont tous riches !\nNe traîne pas ici,\ngamin !",83,YES
0x03A60F,1545,dialogue_19_19,10,Got Eevee!,Évoli reçu !,12,YES
0x03A6AC,1562,dialogue_19_19,31,Lt.Surge was my CO.in the army!,Le Major Bob est\nmilitaire. Tu veux\nt'engager ?,49,YES
0x03A7BD,6556,dialogue_19_19,26,0000000<B7B4><B1C5>:<B5E6><B3EA><B1C2><B0C3><B0C7><B7C1><B5FB>,Je voyagerai l'an prochain.,28,YES
0x03A7D8,6558,dialogue_19_19,27,"<0A><B7B4><B1C5>:<B1C0><B1D1><B3D3><B3EA><B7C2><B0F8>,<B7C3><B0CE><B0B2><B0F8>",Je suis trop vieux pour marcher loin.,37,YES
0x03A7F4,6566,dialogue_19_19,18,"<0A><B5F7><B1A3>:<B0B6><B1DF>,<B2CA><B7C4><B5C1>!","Ne traîne pas ici, gamin !",26,YES
0x03A807,6572,dialogue_19_19,25,"<0A><B5F7><B1A3>:<B1C2><B2DC><B0F8>,<B2D8><B7C5><B5C2><B3A2><B7C6><B6DB>",J'avais tort. Visite à ta guise.,37,YES
0x03A8A5,1660,dialogue_19_19,24,Please treat him   well.,"Prends soin de lui,\ns'il te plaît !",34,YES
0x03A91B,1673,dialogue_19_19,19,"Win, Lose, or Draw!",Mes Pokémon sont invincibles !,32,YES
0x03A92F,1678,dialogue_19_19,26,To live is to      gamble!,Enfin... seulement chez moi.,28,YES
0x03A94A,1679,dialogue_19_19,12,No cheating!,J'ai sommeil...,15,YES
0x03A957,1680,dialogue_19_19,25,Huh? That's not    right!,Pourquoi m'empêcher de dormir ?,30,YES
0x03A971,1681,dialogue_19_19,29,"I'm new,but I thinkI can win!",On a quelque chose sur le visage ?,34,YES
0x03A98F,1690,dialogue_19_19,19,My Pok@mon couldn't,"Oui, toi ! Arrête de nous dévisager !",38,YES
0x03A9A3,1693,dialogue_19_19,26,I have never won   before.,Traite tes Pokémon avec amour.,30,YES
0x03A9D1,1699,dialogue_19_19,24,Fwahaha! I've neverlost!,"RÉGIS : À bord,\nle maître de Coupe\nest un vieux.\nIl a le mal\nde mer !\nVa voir. À plus !",112,YES
0x03A9F7,1705,dialogue_19_19,4,raw!,SACHA :\nJe vais vous masser\nle dos !,46,YES
0x03A9FC,1715,dialogue_19_19,25,I'm the best in my class!,"Hé ! C'est quoi,\nces manières ?",33,YES
0x03AA38,1720,dialogue_19_19,28,My Pok@mon should  be ready!,Comment peux-tu faire ça ?,29,YES
0x03AA91,1723,dialogue_19_19,15,I had a chance!,"Je n'ai rien vu. Allez, file !",32,YES
0x03AAA1,1724,dialogue_19_19,24,Careful! I am on   fire!,Réglons ça aujourd'hui !,32,YES
0x03AABA,1725,dialogue_19_19,17,I've burnt out...,Tu as eu\nde la chance...,34,YES
0x03AB01,1732,dialogue_19_19,37,I think you need a Flute to wake him.,J'ai mal au ventre.\nPas de dispute\naujourd'hui.,50,YES
0x03AB27,1743,dialogue_19_19,52,"A fainted Pok@mon  can't fight,but canstill use HMs.","D'après la rumeur,\nles Taupiqueur ont\ncreusé ce tunnel\njusqu'à Jadielle !",75,YES
0x03AB5C,1754,dialogue_19_19,69,I'm Prof.Oaks Aide!I was sent to give you an HM05! Here  you are Ash!,Certains Pokémon apprennent Flash avec la CS05. Utile dans les grottes !,75,YES
0x03ABA2,1761,dialogue_19_19,9,Got HM05!,CS05 obtenue !,14,YES
0x03ABCB,1769,dialogue_19_19,16,You deceived me!,"Tu es fort, j'aime ça !",23,YES
0x03AC24,1784,dialogue_19_19,18,"Go,my bug Pok@mon!",Te revoir ici ? Quelle surprise !,36,YES
0x03AC37,1787,dialogue_19_19,11,You bug me!,Encore plus fort !,18,YES
0x03AC43,1788,dialogue_19_19,19,"Haha! Come on,dude!","Attention, ou ça va\nmal finir !",30,YES
0x03AC57,1802,dialogue_19_19,24,Haha! You beat me  fair!,"Alors, comment vas-tu ? Ha ha...",36,YES
0x03AC84,1808,dialogue_19_19,18,You sure got guts!,"Cette fois, je suis\nfichu...",27,YES
0x03ACCD,1822,dialogue_19_19,38,Who's that with    those cool Pok@mon?,Tous tes efforts\nsont vains.\nJe suis trop fort !,57,YES
0x03ACF4,1831,dialogue_19_19,13,Keep walking!,Mais... C'est pas\npossible !,29,YES
0x03AD1E,5470,dialogue_19_19,10,Too tough!,Encore perdu...,15,YES
0x03AD43,1837,dialogue_19_19,24,I need to train    more.,Tu aurais pu y aller mollo !,32,YES
0x03AD5C,1838,dialogue_19_19,29,I've never won a   badge yet.,Tu as osé venir\ndans ce noir !,33,YES
0x03AD8B,1857,dialogue_19_19,18,This cave is long!,J'ai perdu quelque chose.,25,YES
0x03AD9E,1858,dialogue_19_19,17,Doh! You won kid!,Je dois le trouver.,19,YES
0x03ADB0,1869,dialogue_19_19,23,I'll leave ya cryinkid!,"Moi, je n'ai pas peur du noir.",32,YES
0x03ADC8,1859,dialogue_19_19,7,I give!,Tu n'es pas n'importe qui.,33,YES
0x03ADF0,1861,dialogue_19_19,14,You play hard!,"Tu me protèges, d'accord ?",29,YES
0x03AE18,5403,dialogue_19_19,11,Fired away!,Désolé...\nJe m'en mêle pas.,36,YES
0x03AE24,1867,dialogue_19_19,30,You have a Pok@dex?I want one!,Je passe mes journées à travailler ici. Quel ennui !,69,YES
0x03AE43,1868,dialogue_19_19,13,Thanks again!,LÉO : Merci...,14,YES
0x03B058,1879,dialogue_19_19,15,I'm so jealous!,"Demain, ça ira\nmieux... pas vrai ?",38,YES
0x03B08A,1884,dialogue_19_19,18,I want to go home!,Je t'avais prévenu. Pas touche !,31,YES
0x03B09D,1887,dialogue_19_19,18,Pok@mon fight! Go!,"La montagne, ça endurcit !",29,YES
0x03B0B0,1888,dialogue_19_19,10,Game over!,Je m'en doutais !,17,YES
0x03B0BB,1893,dialogue_19_19,15,I'll fight you!,Je cherche un petit ami.,23,YES
0x03B0FB,1900,dialogue_19_19,27,"I'm an artist,not afighter.",Les Pokémon peuvent évoluer en gagnant des niveaux !,51,YES
0x03B117,1905,dialogue_19_19,26,Maybe I'm lost in  here...,Les Pokémon Roche\nsont imbattables !,37,YES
0x03B144,1907,dialogue_19_19,27,I came this far forPok@mon!,Je viens de rompre avec ma copine.,34,YES
0x03B160,1908,dialogue_19_19,19,You looked harmless,Je suis de mauvaise humeur.,26,YES
0x03B1FF,1924,dialogue_19_19,14,Got Bulbasaur!,"Alors, prends soin\nde Bulbizarre !",34,YES
0x03B20E,1929,dialogue_19_19,16,Oh...too bad... ,Bulbizarre reçu !,17,YES
0x03B21F,1931,dialogue_19_19,19,It's too dark here!,"Désolé, je me suis trompé !",27,YES
0x03B233,1932,dialogue_19_19,16,Can you beat me?,Ne te balade pas partout.,27,YES
0x03B244,1933,dialogue_19_19,18,Oops! Out-muscled!,"Si ça s'écroule,\non est fichus !",34,YES
0x03B267,1942,dialogue_19_19,27,We dress as Pok@monfor fun!,Ravi d'avoir fait ta connaissance.,35,YES
0x03B2AE,1959,dialogue_19_19,19,That's a tough hike,J'adore distribuer des coups !,30,YES
0x03B2C2,1964,dialogue_19_19,17,I'm not up to it!,Je ne recommencerai plus...,26,YES
0x03B2D4,5866,dialogue_19_19,15,Ha-hahah-ah-ha!,Tu veux voir de quoi je suis capable ?,47,YES
0x03B2F8,1974,dialogue_19_19,23,I love the mountainair!,Ma Défense est imbattable !,31,YES
0x03B310,1983,dialogue_19_19,24,That cleared my    head!,Tu as percé\nma Défense ?!,32,YES
0x03B329,1993,dialogue_19_19,37,People pay a lot   for Cubone skulls.,C'est bizarre...\nOù est donc passé\nM. Fuji ?,47,YES
0x03B390,2011,dialogue_19_19,49,This town's known  as the grave site  of Pok@mon.,"Pour de l'argent,\nla Team Rocket\nest prête à tout.",55,YES
0x03B3C2,2030,dialogue_19_19,28,Did you come to payrespects?,Cette Tour apaise l'âme des Pokémon disparus.,47,YES
0x03B3DF,6604,dialogue_19_19,11,<B0EC><B1EA><B0DB><B0EE><B0BF>?,Tu as réussi\nà trouver\ncet endroit ?,51,YES
0x03B3EB,6605,dialogue_19_19,44,<0A><B2CF><B1DE>:<B1C2><B0F6><B0C2><B1F1><B1E7><B3C8><B0CD><B0A4><B2F5><B0F8><B6F2><B1E7><B0DC><B0BC><B0A1><B0A2><B1F2><B0FC><B0BC>,On raconte qu'un Pokémon légendaire est apparu par ici. Je suis venue voir.,76,YES
0x03B427,2036,dialogue_19_19,34,There are spirits  up to mischief!,EXORCISTE :\nUne âme erre\nplus haut...,50,YES
0x03B5C8,2098,dialogue_19_19,31,Ghost: Get out...  Get...Out...,"Là-haut,\nles Pokémon\nsont terrifiés...",55,YES
0x03B5E8,2103,dialogue_19_19,27,Such an adorable   Pok@mon!,Tu sais combien le poison est terrifiant ?,50,YES
0x03B604,2106,dialogue_19_19,28,Don't be so mean toClefairy!,Le poison réduit\npeu à peu tes PV.,36,YES
0x03B64D,2114,dialogue_19_19,24,Meowth is so cute! Meow!,J'adore Miaouss...\nMiaou !,26,YES
0x03B687,2119,dialogue_19_19,43,We must look silly standing here like this.,Même un Pokémon ordinaire peut être unique.,45,YES
0x03B6B3,2120,dialogue_19_19,37,Saffron's guard    won't let us pass!,"Comme tu es banal,\ntes Pokémon le sont\nforcément aussi !",55,YES
0x03B6D9,2125,dialogue_19_19,26,You need a strategyto win!,Pas de chance aujourd'hui.,31,YES
0x03B754,2137,dialogue_19_19,27,How are you with   Pok@mon?,Je ne supporte plus tous ces Tadmorv !,37,YES
0x03B770,2146,dialogue_19_19,13,Ow! Meltdown!,Merci d'avoir maté\nces Tadmorv !,32,YES
0x03B77E,2152,dialogue_19_19,19,I'm a gambling dude,Rien de plus beau\nque les flammes !,36,YES
0x03B792,2158,dialogue_19_19,14,Came up short!,Je me suis un peu trop échauffé...,35,YES
0x03B7A1,2159,dialogue_19_19,19,All right! Let's go,Regarde\nmon Mélofée !,32,YES
0x03B7B5,2160,dialogue_19_19,18,Drat! You're good.,Tu n'as pas été hypnotisé ?,30,YES
0x03B7C8,2166,dialogue_19_19,31,Welcome to Celadon Pok@mon Gym!,Héhé ! Cette Arène\nest terrible !\nY'a plein d'meufs !,57,YES
0x03B7E8,2171,dialogue_19_19,12,You're mean!,"Pfff ! Erika va\ngagner, c'est sûr !",38,YES
0x03B7F5,6607,dialogue_19_19,63,"00<B2CF><B1DE>:<B0DE><B8BB><B0DE><B8BB><B0BC><B1DB><B1DB><B2AB><B0C2><B0B8><B3EF><B0A4><B0FC><B0BC><B0F0><B7CD><B1B6><B5A2><B5A3><B5A4><B8BC><B0F8>,<B1C2><B0F6><B0FD><B0DB><B0F8>!",La mère d'Osselait\nfuyait. J'ai vu\nla Team Rocket\nla tuer !,66,YES
0x03B851,2176,dialogue_19_19,19,I was getting bored,Que des femmes !\nQuel ennui mortel !,38,YES
0x03B865,2181,dialogue_19_19,10,My makeup!,Quel ennui...,13,YES
0x03B870,2182,dialogue_19_19,33,Grass Pok@mon are  easy to raise!,Les Pokémon Plante\ns'élèvent bien !,35,YES
0x03B8D8,2189,dialogue_19_19,32,I didn't have my   best Pok@mon!,Tu ne matais pas ? Les voyeurs sont partout !,47,YES
0x03B8F9,2196,dialogue_19_19,31,Aren't you the     peeping Tom?,Pas de Pokémon Insecte ou Feu ici !,43,YES
0x03B938,2198,dialogue_19_19,38,Don't bring fire orbug Pok@mon in here,Bienvenue à l'Arène\nde Céladopole !\nNe sous-estime pas\nles filles !,69,YES
0x03B95F,2214,dialogue_19_19,8,Oh! You!,Pas mal !,9,YES
0x03B968,2215,dialogue_19_19,17,Nice to meet you.,Qu'aimes-tu faire ?,19,YES
0x03B97A,2220,dialogue_19_19,24,I have a blind datesoon.,J'ai un rendez-vous arrangé la semaine prochaine...,50,YES
0x03B993,2226,dialogue_19_19,93,"Hello, I am Erika, leader of this gym.You wish to battle me? Very well, but I shall not lose.",ERIKA : Quel beau\ntemps ! Bienvenue\ndans mon Arène.\nJ'aime les fleurs.\nTu veux combattre ?\nJe ne perdrai pas !,114,YES
0x03BA87,2266,dialogue_19_19,46,I road uphill on   Cycling Road from  Fuchsia!,La Poké Flûte\német un son spécial\ninaudible à l'homme\nqui réveille\nun Pokémon endormi.,95,YES
0x03BAB6,2273,dialogue_19_19,66,"I'm looking for a  good home for my   Eevee, would you   like him?","BEIBEI : Je sais tout, jeux vidéo compris ! Cet Évoli est pour toi !",71,YES
0x03BAF9,2283,dialogue_19_19,33,There's a switch!  Let's push it.,Oh ? Un bouton secret derrière l'affiche ! Essayons !,67,YES
0x03BB1B,2288,dialogue_19_19,29,You broke into our operation?,T'es qui ? Comment\nt'es entré ici ?,35,YES
0x03BB39,2292,dialogue_19_19,29,You won't get away with this!,Tu sous-estimes\nla Team Rocket ?!,36,YES
0x03BB57,2302,dialogue_19_19,33,Who are you? How'd you get here!?,TEAM ROCKET : Qui ose s'infiltrer ici ?,43,YES
0x03BB79,5471,dialogue_19_19,12,Oww! Beaten!,Pas si vite !\nTu ne passeras pas.,38,YES
0x03BB86,2307,dialogue_19_19,43,Do you really thinkyou can reach our  Boss?,Le chef dit qu'un\nScope Sylphe révèle\nles fantômes.,51,YES
0x03BBB2,2314,dialogue_19_19,12,I surrender!,Tu te crois tout permis ?!,28,YES
0x03BBBF,2315,dialogue_19_19,14,This won't do!,Tu viens faire quoi ici ?,24,YES
0x03BBFA,2325,dialogue_19_19,15,Intruder alert!,TEAM ROCKET : Intrus repéré !,34,YES
0x03BC0A,2330,dialogue_19_19,38,I don't know where the Silph Scope is!,TEAM ROCKET :\nLe Scope Sylphe ?\nJe ne sais rien !,55,YES
0x03BC31,2335,dialogue_19_19,26,We heard you were  coming!,Défier la Team Rocket est inutile !,47,YES
0x03BC4C,2344,dialogue_19_19,13,What? I lost?,Le Boss a dérobé ce Scope à Nanjing Tech !,44,YES
0x03BC7A,2350,dialogue_19_19,33,The Silph Scope's  here somwhere.,Tu as du cran ?\nVa donc trouver\nnotre Boss !,50,YES
0x03BC9C,2361,dialogue_19_19,10,"No, Why..?","Je ne sais rien, moi !",24,YES
0x03BCE8,2368,dialogue_19_19,13,Got Lemonade!,Eau Fraîche reçue !,19,YES
0x03BCF6,2369,dialogue_19_19,35,My friend and I aretrading Pok@mon!,"XIAOHONG : C'est moi, la graphiste qui t'a dessiné !",55,YES
0x03BD1A,2374,dialogue_19_19,36,Caught Pok@mon are given ID numbers.,"KAMEIYU : Le scénario, c'est moi ! Pikachu est mignon, non ?",70,YES
0x03BD3F,2377,dialogue_19_19,37,My buddy's sending me her Kangaskhan!,WEI CUNFU : Je suis le programmeur. Enchanté !,48,YES
0x03BD65,2378,dialogue_19_19,56,I heard you can seeghosts using Silph Co.'s Silph Scope!,"BOSS : La tâche est\nrude : les attraper\ntous ! Courage !\nUne fois ta quête\nachevée, préviens\nKameiyu.",103,YES
0x03BDB1,2388,dialogue_19_19,19,Huh?What am I doing,Qu'ai-je fait ?\nPardon... J'étais\npossédée !,48,YES
0x03BDE2,2401,dialogue_19_19,43,"So,I must say, I amimpressed you got  here!",GIOVANNI : Ha ha !\nBien joué.\nJe dirige ce QG\nde trafic Pokémon.\nTu vas le payer !,93,YES
0x03BE0E,2418,dialogue_19_19,65,"Are you taking the gym challenge too? Here, this'll be   helpful!","XIAO LI : Tu m'as trouvé... Garde ça secret. Tiens, prends ça !",68,YES
0x03BE50,2423,dialogue_19_19,13,Got HM 02 Fly,CS02 : Vol reçue !,18,YES
0x03BFD6,2473,dialogue_19_19,16,Got Silph Scope!,Scope Sylphe reçu !,19,YES
0x03BFE7,5872,dialogue_19_19,16,Kekeke...Kwaaah!,Maudissons-le ensemble...,30,YES
0x03BFF8,2479,dialogue_19_19,15,Hwa! I'm saved!,Hein ? Que m'est-il arrivé ?,27,YES
0x03C008,2484,dialogue_19_19,19,Begone evil spirit!,Ton âme... Donne-la-moi !,33,YES
0x03C01C,2489,dialogue_19_19,16,The spirit left.,Je suis épuisée...,18,YES
0x03C02D,5873,dialogue_19_19,7,Kwaaah!,Ouh...\nUn Spectre...,32,YES
0x03C035,2490,dialogue_19_19,25,We need the Silph  Scope!,Hein ? Qu'est-ce que c'est...,31,YES
0x03C04F,5877,dialogue_19_19,9,Huhuhu...,Tu vas gagner ?,15,YES
0x03C0D6,6616,dialogue_19_19,61,"<B5A2><B5A3><B5A4>:<B1C2><B0C2><B0B8><B0EE><B0BF><B0FD><B3DF><B0EE><B6F9><B6FC><B9A3><B0BC>,<B3C5><B3C6><B1C2><B0BC><B1EF><B0DE><B0C2><B0C3><B7EA><B0DB><B3C0><B1B3><B0BC><B2DD>!","Je garde\ncette affiche. Si\ntu me gênes, tu vas\nle regretter !",71,YES
0x03C15A,2501,dialogue_19_19,15,Was I dreaming?,"Ça y est, j'ai repris mes esprits.",38,YES
0x03C16A,2502,dialogue_19_19,18,Give me your soul!,Kang'er... Kang'er...,29,YES
0x03C18E,6643,dialogue_19_19,8,Zombies!,Quelle tristesse...,19,YES
0x03C197,2504,dialogue_19_19,10,Huh? What?,Quelque chose est sorti de moi...,34,YES
0x03C1A2,5878,dialogue_19_19,15,Urgah...Urff...,Hi hi... Hi hi...,17,YES
0x03C1B2,2505,dialogue_19_19,35,I was controlled   by evil spirits.,Hi hi...\nQue m'arrive-t-il ?,38,YES
0x03C1D6,5479,dialogue_19_19,19,Begone...intruders.,Partez... Quittez ce lieu !,28,YES
0x03C1EA,2510,dialogue_19_19,52,The Silph Scope    identified the     Marowak ghost.,Le Scope Sylphe\na révélé la vraie\nnature du Spectre !,57,YES
0x03C424,2552,dialogue_19_19,63,"Here Ash, I think  this Pok@Flute willhelp you on your   quest.","M. FUJI :\nAime tes Pokémon,\nsinon ton Pokédex\nrestera incomplet.\nTiens, prends ceci.",95,YES
0x03C464,2565,dialogue_19_19,46,The Pok@Flute will wake any sleeping  Pok@mon.,M. FUJI :\nLa Poké Flûte\nréveille un Pokémon\nqui dort.\nEssaie-la !,87,YES
0x03C4FE,2581,dialogue_19_19,29,What are you doing here kid!?,"Hé, gamin !\nNe traîne pas ici !",38,YES
0x03C51C,2591,dialogue_19_19,36,Silph Co.will mergewith Team Rocket!,TEAM ROCKET :\nLe Boss convoite\nla Sylphe SARL !,54,YES
0x03C541,2596,dialogue_19_19,12,Go home kid!,Je suis l'un des quatre frères Rocket !,46,YES
0x03C54E,2597,dialogue_19_19,12,You're good.,"Contrôler Sylphe SARL, c'est vendre les Pokémon au prix fort !",63,YES
0x03C58E,2604,dialogue_19_19,23,That's far enough  kid!,Un individu suspect !,28,YES
0x03C5CA,2610,dialogue_19_19,26,"Quit messing with  us,kid!",T'as réussi à venir jusqu'ici...,31,YES
0x03C5E5,2615,dialogue_19_19,10,I give up!,Bravo ! Le bureau\ndu Président reste\ninaccessible.,51,YES
0x03C650,2638,dialogue_19_19,17,Intruder spotted!,La Team Rocket contrôle la Sylphe SARL !,44,YES
0x03C662,2643,dialogue_19_19,12,Who are you?,Vive\nla Team Rocket !,35,YES
0x03C66F,2644,dialogue_19_19,29,We have control of Silph Co.!,Encore toi ?\nTu viens semer\nle trouble ?,50,YES
0x03C6EB,2662,dialogue_19_19,34,Show Team Rocket a little respect!,Le Boss est là. Rien à craindre !,36,YES
0x03C70E,2667,dialogue_19_19,19,Disrespectful brat!,Employée de Sylphe SARL. Je suis aussi de la Team Rocket !,57,YES
0x03C722,2668,dialogue_19_19,37,There shouldn't be any children here!,La Team Rocket contrôle la Sylphe SARL !,44,YES
0x03C748,2673,dialogue_19_19,28,It's a long way to our boss!,"Me frappe pas ! Moi aussi, on m'a forcé...",46,YES
0x03C765,2683,dialogue_19_19,121,"What kept you Ash? Haha! I guess Team Rocket slowed you  down! I saw you in Saffron,so I wantedto see if you got  better!",RÉGIS : Sacha ! Je savais que tu viendrais. La Team Rocket t'a ralenti ? Peu importe ! Montre tes progrès !,127,YES
0x03C861,2699,dialogue_19_19,36,I heard a kid was  wandering around.,"Moi, je compte\nparmi les quatre\nfrères Rocket !",53,YES
0x03C886,2706,dialogue_19_19,9,Blast it!,Tant pis !\nMon cadet vengera\ncet affront !,51,YES
0x03C8A4,2716,dialogue_19_19,12,You traitor!,Sous-estime-moi !,17,YES
0x03C8B1,2717,dialogue_19_19,23,Oh ho! I smell a   rat!,On dit qu'un gamin rôde dans le coin !,38,YES
0x03C8C9,2720,dialogue_19_19,27,You are a skilled  trainer!,Ne résiste pas\nà la Team Rocket...,38,YES
0x03CA26,2771,dialogue_19_19,140,"Blast! You ruined  our plans for SilphBut, Team Rocket   will never fall!   Ash! All Pok@mon   exist for Team     Rocket! I shall    return!","GIOVANNI : Zut !\nLa Sylphe m'échappe\nmais la Team Rocket\nest éternelle !\nTous les Pokémon\nsont à nous !\nRetiens ça, Sacha.\nJe reviendrai !",148,YES
0x03CAB3,2777,dialogue_19_19,51,Thank you for resc-uing us! We admire your courage.,SECRÉTAIRE : Merci ! Le PDG et moi te sommes reconnaissants.,72,YES
0x03CAFB,2788,dialogue_19_19,18,I got a bite here!,Ce coin est réputé pour la pêche.,33,YES
0x03CB0E,2789,dialogue_19_19,17,Just a small fry!,Tu n'aimes pas pêcher ?,27,YES
0x03CB20,2790,dialogue_19_19,24,Fishing's a waitinggame!,Plein de Pokémon vivent dans l'eau !,38,YES
0x03CB39,2799,dialogue_19_19,18,That one got away!,Les Pokémon Eau sont les plus mignons !,47,YES
0x03CB4C,2800,dialogue_19_19,17,You like fishing?,Les Pokémon Eau sont magnifiques !,37,YES
0x03CB5E,5879,dialogue_19_19,5,Ouch!,"Tu les trouves moches, peut-être ?",38,YES
0x03CB64,2801,dialogue_19_19,27,I would rather be  working!,Tu vois pas\nque je pêche ?,33,YES
0x03CB80,2802,dialogue_19_19,16,It's not easy...,Laisse tomber...\nTous les poissons\nont fui !,47,YES
0x03CB91,2803,dialogue_19_19,32,You never know whatyou'll catch!,J'ai une belle prise. Tu veux voir ?,44,YES
0x03CBB2,5484,dialogue_19_19,8,Lost it!,L'Eau bat le Feu !,18,YES
0x03CBBB,2808,dialogue_19_19,29,Electricity is my  specialty!,"Ici, mes Pokémon\nn'ont presque aucun\nrival !",45,YES
0x03CC2E,2826,dialogue_19_19,37,I saw a large Pok@-mon sleeping here!,Dégage !\nJe te connais pas !,38,YES
0x03CC54,2827,dialogue_19_19,19,Snorlax love to nap,"Pardon, je t'avais mal jugé.",28,YES
0x03CC88,2829,dialogue_19_19,23,You beat me at Pok@mon.,"Même battu,\nje ne change pas !",37,YES
0x03CCA0,2839,dialogue_19_19,23,"Sure,I'll play withyou!","Rien qu'à te voir,\nj'en salive !",32,YES
0x03CCCA,2841,dialogue_19_19,29,I'm told I'm good  for a kid!,Quoi ?\nJe te plais pas ?,36,YES
0x03CCE8,2846,dialogue_19_19,12,Ohh! I lost!,Tu as raison.,13,YES
0x03CD0E,2848,dialogue_19_19,19,You're very strong!,C'est le destin !\nOn se revoit !,33,YES
0x03CD22,2853,dialogue_19_19,22,Want to battle withme?,Arrête de tourner devant moi !,31,YES
0x03CD4C,2859,dialogue_19_19,32,I always go with   bird Pok@mon!,Je suis spécialiste\ndes Pokémon Vol.,35,YES
0x03CD6D,2865,dialogue_19_19,19,I wish I could fly.,Tes Pokémon\nbattent les miens.,37,YES
0x03CD81,2866,dialogue_19_19,26,The wind's blowing my way!,T'as battu l'aîné ?\nJe m'incline pas !,37,YES
0x03CD9C,2871,dialogue_19_19,9,I'm beat.,Plus rien à dire.,17,YES
0x03CDA6,2872,dialogue_19_19,22,What're you lookin'at?,Tu aimes la vitesse ? Suis-moi !,48,YES
0x03CDBD,2873,dialogue_19_19,9,Get lost!,J'aurais pas dû insister.,28,YES
0x03CDFD,2884,dialogue_19_19,24,My birds are the   best!,Tu es allé au Parc Safari ?,27,YES
0x03CE16,5404,dialogue_19_19,7,Oh man!,Le Parc regorge\nde Pokémon rares...,38,YES
0x03CE1E,2885,dialogue_19_19,28,My Pok@mon wish to meet you!,Le type Vol domine\nle type Insecte !,36,YES
0x03CE3B,2893,dialogue_19_19,19,"Wow,You totally won","Ah, tu avais donc\ncompris !",28,YES
0x03CE69,2900,dialogue_19_19,14,Not ready yet.,Ce n'est rien...,16,YES
0x03D088,2907,dialogue_19_19,30,<B3E7><B8A7><B2B5>:<B0B9><B0BF><B0AE><B3F7><B0C8><B5C5><B6B2><B0BC><B0A1><B0A2>...,ORNITHOLOGUE :\nDes Pokémon rares\nvivent ici...,51,YES
0x03D0A7,2912,dialogue_19_19,26,"Win,lose,it doesn'tmatter.",Ne pars pas ! Reste discuter avec moi !,38,YES
0x03D0C2,2913,dialogue_19_19,16,"C'mon, Let's go!",Je vais t'apprendre les bonnes manières !,48,YES
0x03D0D3,2914,dialogue_19_19,15,Arrg! Get lost!,J'adore les gens forts !,26,YES
0x03D0E3,2915,dialogue_19_19,23,Can your Pok@mon   fly?,J'ai un Pokémon rare.,24,YES
0x03D0FB,2916,dialogue_19_19,19,Best way to travel!,"Alors ? Pas mal, hein ?",25,YES
0x03D10F,2917,dialogue_19_19,15,Do you use TMs?,Enchantée !\nÀ nous deux !,32,YES
0x03D11F,5485,dialogue_19_19,11,"Aww,bummer!",Je m'incline !,14,YES
0x03D12B,2926,dialogue_19_19,19,I use TMs I bought!,Aïe ! Tu m'as touchée !,28,YES
0x03D13F,2928,dialogue_19_19,23,HMs are harder to  get.,Et si je tombais enceinte ?,29,YES
0x03D16B,6645,dialogue_19_19,37,<B3E7><B8A7><B2B5>:<B6A9><B0AE><B6BA><B4D7><B4AB><B4AC><B0EC><B0E3><B0BC><B1C2><B0C5><B2B6><B0AE><B3F9><B3D0>,"ORNITHOLOGUE : Avec mes attaques en rafale, tu n'as aucune chance !",72,YES
0x03D191,6650,dialogue_19_19,18,<0A><B3E7><B8A7><B2B5>:<B5B0><B1E7><B1BE><B1EF><B0F8>,ORNITHOLOGUE : J'ai encore parlé trop vite...,45,YES
0x03D1A4,2934,dialogue_19_19,10,What? You!,Je m'y suis fait. Ça va.,25,YES
0x03D1AF,2935,dialogue_19_19,19,Pok@mon fight? Cool,T'as vraiment pas l'air honnête !,34,YES
0x03D1C3,2936,dialogue_19_19,11,Blown away!,"Tu es loyal, non ?",18,YES
0x03D1F5,2938,dialogue_19_19,25,There's 3 legendarybirds!,"Bon, je te laisse partir...",28,YES
0x03D20F,2939,dialogue_19_19,26,You don't stand a  chance!,"T'as vu ma force ?\nAlors, dégage !",34,YES
0x03D22A,2940,dialogue_19_19,16,Not good enough!,Bonne route ! Ha ha !,23,YES
0x03D23B,2941,dialogue_19_19,15,"Oh,you're cute!",Pourquoi ce drôle de regard ?,30,YES
0x03D24B,2946,dialogue_19_19,14,I forgive you!,"Dommage, j'ai déjà un petit ami...",34,YES
