stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x03D72D,MAIN,1704,D0832,In-game dialogue,0x03D72D,0x03CFBA,0x03CFBA,dialogue_19_19,,1872,0x03E564,游泳男:我的火灭了...,ascii,Ooh!,My fire has gone out...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,4,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the natural idiom for the extinguished flame. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D732,MAIN,1705,D0833,In-game dialogue,0x03D732,0x03CFDC,0x03CFDC,dialogue_19_19,,1889,0x03E6F3,游泳女,ascii,"Oh,I love your ride",...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Compact direct rendering from Chinese; the reviewed Chinese source contains only the female swimmer label, so an ellipsis is used without inventing the old bicycle claim. Full-text review: Normalizes nonstandard speaker abbreviation 'SWIMMER GIRL:' to 'SWIMMER:'.",,,,
MAIN:0x03D746,MAIN,1706,D0834,In-game dialogue,0x03D746,0x03CFDE,0x03CFDE,dialogue_19_19,,1890,0x03E6FB,游泳女,ascii,Must be fun to rideyour Pok@mon!,...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,32,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; the reviewed Chinese source again contains only the female swimmer label; the unrelated old sentence is not reintroduced. Full-text review: Normalizes nonstandard speaker abbreviation 'SWIMMER GIRL:' to 'SWIMMER:'.,,,,
MAIN:0x03D767,MAIN,1707,D0835,In-game dialogue,0x03D767,0x03CFCC,0x03CFCC,dialogue_19_19,,1881,0x03E634,游泳男:不要和我开玩笑,ascii,I have to warm up before swimming!,Don't mock me.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,35,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly conveys the swimmer's demand that the player stop mocking him. Full-text review: Normalizes nonstandard speaker abbreviation 'M.SWIM:' to 'SWIMMER:'.,,,,
MAIN:0x03D78B,MAIN,1708,D0836,In-game dialogue,0x03D78B,0x03CFCE,0x03CFCE,dialogue_19_19,,1882,0x03E64B,游泳男:对不起...,ascii,All warmed up!,Sorry...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,14,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; preserves the swimmer's brief apology and trailing hesitation. Full-text review: Normalizes nonstandard speaker abbreviation 'M.SWIM:' to 'SWIMMER:'.,,,,
MAIN:0x03D79A,MAIN,1709,D0837,In-game dialogue,0x03D79A,0x03CFD0,0x03CFD0,dialogue_19_19,,1883,0x03E65D,游泳男:水系精灵也有防御力高的哦,ascii,The water's shallowhere.,Some Water-types have high Defense.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the gameplay observation that some Water-type Pokémon have high Defense. Full-text review: Normalizes nonstandard speaker abbreviation 'M.SWIM:' to 'SWIMMER:'.,,,,
MAIN:0x03D7B3,MAIN,1710,D0838,In-game dialogue,0x03D7B3,0x03CFD2,0x03CFD2,dialogue_19_19,,1884,0x03E67E,"游泳男:不错,高防御你都有办法对付...",ascii,Spash!,Not bad! Even high Defense can't stop you...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,6,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the contrast and explicit subject. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D7BA,MAIN,1711,D0839,In-game dialogue,0x03D7BA,0x03CFEE,0x03CFEE,dialogue_19_19,,1898,0x03E7AA,游泳男:我怎么都要让你知道...,ascii,I love floating.,"I'll make you understand, no matter what...",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,16,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Completes the source determination clause. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D7CB,MAIN,1712,D0840,In-game dialogue,0x03D7CB,0x03CF60,0x03CF60,dialogue_19_19,PRESIDENT,1827,0x03DF0F,"社长:少年!谢谢你救了我,在我最需要帮助的时候救了我!这恩情我不会忘的...对了!这礼物可不能忘了!就给你这个好吗?",ascii,I have to thank youin some way! Maybe this will do!,"Thank you, young man! You saved me when I needed help most. I won't forget it. Take this gift!",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,53,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Expands the unclear speaker abbreviation and keeps the source gratitude. Omits the contextual one-speaker label 'PRESIDENT', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D801,MAIN,1713,D0841,In-game dialogue,0x03D801,0x03CF64,0x03CF64,dialogue_19_19,,1829,0x03DF87,空手道:还不想说道歉吗?,ascii,I hear you're good!Show me!,You still won't apologize?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,27,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete question and uses the official Gen I trainer class. Omits the contextual one-speaker label 'BLACK BELT', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D81D,MAIN,1714,D0842,In-game dialogue,0x03D81D,0x03CF66,0x03CF66,dialogue_19_19,,1830,0x03DF9F,空手道:这里是全国格斗家所聚集的道馆啊!,ascii,I give up,This dojo draws fighters nationwide!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,9,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail. Full-text review: Normalizes nonstandard speaker abbreviation 'KARATEKA:' to 'BLACK BELT:'.,,,,
MAIN:0x03D827,MAIN,1715,D0843,In-game dialogue,0x03D827,0x03CEFC,0x03CEFC,dialogue_19_19,TEAM ROCKET,1777,0x03D826,火箭队:小鬼滚一边去!!,graphical_codes,<B5A2><B5A3><B5A4>:<B0B6><B7B2><B9E7><B1D1><B4D5><B0C7>!!,"Move, brat!",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,21,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly restores Team Rocket's order for the child to get out of the way.,,,,
MAIN:0x03D83E,MAIN,1716,D0844,In-game dialogue,0x03D83E,0x03CF62,0x03CF62,dialogue_19_19,,1828,0x03DF7B,得到大师球,ascii,Recieved MasterballThat will catch anyPok@mon without fail! Use it wisely,Got Master Ball!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,76,yes,Removed redundant English connective wording and tightened syntax for ROM space; uses the official item name for the clearly identified Master Ball acquisition.,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x03D88B,MAIN,1717,D0845,In-game dialogue,0x03D88B,0x03CF70,0x03CF70,dialogue_19_19,,1835,0x03E05B,跆拳道:你想踢馆啊?,ascii,Our Master's a pro!,Challenge our dojo?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; renders the martial-arts idiom as a direct challenge to the dojo.,,,,
MAIN:0x03D89F,MAIN,1718,D0846,In-game dialogue,0x03D89F,0x03CF72,0x03CF72,dialogue_19_19,,1836,0x03E06F,空手道:格斗家害怕的是超能力,ascii,Judge! 1 point!,Fighters fear psychic power.,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,15,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail. Full-text review: Normalizes nonstandard speaker abbreviation 'KARATEKA:' to 'BLACK BELT:'.,,,,
MAIN:0x03D8AF,MAIN,1719,D0847,In-game dialogue,0x03D8AF,0x03CF68,0x03CF68,dialogue_19_19,,1831,0x03DFC7,"跆拳道:听说你很强,那我就不客气了!!",ascii,Nothing scares me!,"I heard you're strong, so I won't hold back!",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,18,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the omitted subject and causal link. Omits the contextual one-speaker label 'TAEKWONDO', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D8C2,MAIN,1720,D0848,In-game dialogue,0x03D8C2,0x03CF6A,0x03CF6A,dialogue_19_19,,1832,0x03DFEB,"空手道:大当家是格斗家之神,想挑战你要有相当的觉悟啊!",ascii,Only psychic power scares us!,Our master is a god of combat! Be ready before you face him!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,29,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the missing copula and natural warning while using the official Gen I class; the separately labelled dojo Master remains MASTER. Omits the contextual one-speaker label 'BLACK BELT', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D8E0,MAIN,1721,D0849,In-game dialogue,0x03D8E0,0x03CF6C,0x03CF6C,dialogue_19_19,,1833,0x03E020,空手道:硬的东西一点都不可怕!,ascii,Hoargh!,Nothing hard scares me!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,7,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses a complete natural rendering of the source boast and official Gen I class. Omits the contextual one-speaker label 'BLACK BELT', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D8E8,MAIN,1722,D0850,In-game dialogue,0x03D8E8,0x03CF6E,0x03CF6E,dialogue_19_19,,1834,0x03E03E,空手道:格斗家害怕的是超能力,ascii,"Ow,Stubbed fingers!",Fighters fear psychic power.,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail. Full-text review: Normalizes nonstandard speaker abbreviation 'KARATEKA:' to 'BLACK BELT:'.,,,,
MAIN:0x03D8FC,MAIN,1723,D0851,In-game dialogue,0x03D8FC,0x03CF74,0x03CF74,dialogue_19_19,,1837,0x03E08C,"二当家:我是这个道馆的二当家,你想踢馆!那不能饶恕你!!看招",ascii,Take your shoes off,I'm the dojo's second-in-command! How dare you challenge us! I won't forgive you. Take this!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Corrects the source role and uses complete natural challenge clauses. Omits the contextual one-speaker label 'DEPUTY', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D910,MAIN,1724,D0852,In-game dialogue,0x03D910,0x03CF76,0x03CF76,dialogue_19_19,,1838,0x03E0C5,二当家:看大当家怎么对付你!!,ascii,You wait 'til you see our master!,Wait until our Master deals with you!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,34,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Removes an unsupported self-deprecating addition. Omits the contextual one-speaker label 'DEPUTY', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D933,MAIN,1725,D0853,In-game dialogue,0x03D933,0x03CF78,0x03CF78,dialogue_19_19,GRAND MASTER,1839,0x03E0E2,"大当家:我是这个道馆的大当家,你会后悔的!",ascii,I am the Karate Master! Expect no mercy!,I'm this dojo's Master. You'll regret challenging me!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,44,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the source role and threat without adding mercy. Omits the contextual one-speaker label 'MASTER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03D960,MAIN,1726,D0854,In-game dialogue,0x03D960,0x03CF7A,0x03CF7A,dialogue_19_19,,1840,0x03E10B,"大当家:我输了...你千万别摘我的招牌,不如我送给你我最珍贵的怪兽吧...你是喜欢空手道还是跆拳道??",ascii,"Indeed I have lost!As your trophy, I will give you a prized Fighting Pok@mon! Whichever one you like!",I lost... Spare my sign! Take my prized Pokémon. Karate or taekwondo?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,108,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the plea to spare the dojo sign and the explicit karate-or-taekwondo prize choice.,,,,
MAIN:0x03D9CD,MAIN,1727,D0855,In-game dialogue,0x03D9CD,0x03CF7C,0x03CF7C,dialogue_19_19,,1841,0x03E169,得到艾比郎,ascii,Got Hitmonchan!,Got Hitmonchan!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,15,no,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x03D9DD,MAIN,1728,D0856,In-game dialogue,0x03D9DD,,0x03D082,dialogue_19_19,,1972,0x03F238,得到沙瓦郎,ascii,Got Hitmonlee!,Got Hitmonlee!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,14,no,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x03D9EC,MAIN,1729,D0857,In-game dialogue,0x03D9EC,0x03CF7E,0x03CF7E,dialogue_19_19,,1842,0x03E175,裁判:未来的冠军!娜梅的精灵是使用超能力的...格斗系的攻击是没用的!,ascii,Yo Champ! Sabrina'sPok@mon are Psychictypes.Fighting Pok@mon have no chance!,Future Champ! Sabrina uses psychic power. Fighting Pokémon are weak to it!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,76,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03DA39,MAIN,1730,D0858,In-game dialogue,0x03DA39,0x03CF80,0x03CF80,dialogue_19_19,,1843,0x03E1B7,超能力:娜梅年纪轻轻就掌管这个金黄道馆实力不容小看!,ascii,Sabrina's young butvery strong!,Young Sabrina leads Saffron Gym. Don't underrate her!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,31,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail. Full-text review: Normalizes nonstandard speaker abbreviation 'PSY:' to 'PSYCHIC:'.,,,,
MAIN:0x03DA59,MAIN,1731,D0859,In-game dialogue,0x03DA59,0x03CF82,0x03CF82,dialogue_19_19,,1844,0x03E1EB,"超能力:告诉你吧,曾经金黄市有两个道馆,隔壁的道馆在比赛中输了...",ascii,I lost my concentr-ation!,Saffron once had two Gyms. The dojo next door was defeated...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,25,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete history and full speaker class. Omits the contextual one-speaker label 'PSYCHIC', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DA73,MAIN,1732,D0860,In-game dialogue,0x03DA73,0x03CF84,0x03CF84,dialogue_19_19,,1845,0x03E22B,精神师:你知道吗?精灵只靠力量是不会赢的!,ascii,Power alone isn't enough!,You know that power alone isn't enough!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,26,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03DA8E,MAIN,1733,D0861,In-game dialogue,0x03DA8E,0x03CF86,0x03CF86,dialogue_19_19,,1846,0x03E254,超能力:我怎么会输呢?,ascii,Sabrina wiped out the Karate Master next door!,How did I lose?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,48,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly restores the Psychic's disbelief at losing. Full-text review: Normalizes nonstandard speaker abbreviation 'PSY:' to 'PSYCHIC:'.,,,,
MAIN:0x03DABF,MAIN,1734,D0862,In-game dialogue,0x03DABF,0x03CF88,0x03CF88,dialogue_19_19,,1847,0x03E26A,精神师:使用看不到的力量就是使用不超能力!,ascii,Does our unseen power scare you?,Psychic power is an unseen force!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,35,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the missing article and full speaker class. Omits the contextual one-speaker label 'PSYCHIC', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DAE3,MAIN,1735,D0863,In-game dialogue,0x03DAE3,0x03CF8A,0x03CF8A,dialogue_19_19,,1848,0x03E294,超能力:有这样的事?,ascii,I never foresaw this!,How can this be?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly conveys the speaker's surprise that such an outcome occurred. Full-text review: Normalizes nonstandard speaker abbreviation 'PSY:' to 'PSYCHIC:'.,,,,
MAIN:0x03DAFC,MAIN,1736,D0864,In-game dialogue,0x03DAFC,0x03CF8C,0x03CF8C,dialogue_19_19,,1849,0x03E2A8,超能力:娜梅比我还年轻啊...,ascii,"Sabrina is younger,but I respect her.",Sabrina is younger than me...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,37,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the comparison between the speaker's age and Sabrina's younger age. Full-text review: Normalizes nonstandard speaker abbreviation 'PSY:' to 'PSYCHIC:'.,,,,
MAIN:0x03DB22,MAIN,1737,D0865,In-game dialogue,0x03DB22,0x03CF8E,0x03CF8E,dialogue_19_19,,1850,0x03E2C4,超能力:想赢娜梅的话必须要有强大的念力!,ascii,The one of strongerwill wins!,You'll need mighty psychic power to beat Sabrina!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,29,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the source requirement as a grammatical sentence. Omits the contextual one-speaker label 'PSYCHIC', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DB40,MAIN,1738,D0866,In-game dialogue,0x03DB40,0x03CF90,0x03CF90,dialogue_19_19,,1851,0x03E2EC,超能力:精灵性格会像主人你知道吗?,ascii,We're famous for our psychics!,Pokémon take after their Trainers. Did you know?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,32,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses a natural idiom for shared character. Omits the contextual one-speaker label 'PSYCHIC', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DB61,MAIN,1739,D0867,In-game dialogue,0x03DB61,0x03CF92,0x03CF92,dialogue_19_19,,1852,0x03E30E,超能力:嗯...看来你明白啊,ascii,I foresaw this loss,Hmm... I see you understand.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the source realization as a complete clause. Omits the contextual one-speaker label 'PSYCHIC', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DB75,MAIN,1740,D0868,In-game dialogue,0x03DB75,0x03CF98,0x03CF98,dialogue_19_19,,1855,0x03E35D,超能力:你想见娜梅吧,ascii,I can read your mind!,You want to see Sabrina?,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03DB8E,MAIN,1741,D0869,In-game dialogue,0x03DB8E,0x03CF9A,0x03CF9A,dialogue_19_19,,1856,0x03E372,超能力:我不会阻止你的,ascii,You want Sabrina's Gym badge!I see it!,I won't stop you.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,38,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; faithfully conveys that the Psychic will no longer block the player. Full-text review: Normalizes nonstandard speaker abbreviation 'PSY:' to 'PSYCHIC:'.,,,,
MAIN:0x03DBB5,MAIN,1742,D0870,In-game dialogue,0x03DBB5,0x03CF94,0x03CF94,dialogue_19_19,,1853,0x03E328,"精神师:哦,你不想学超能力吗?",ascii,Our Pok@mon shall fight!,Oh? You don't want to learn psychic powers?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,25,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete source question and learning verb. Omits the contextual one-speaker label 'PSYCHIC', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DBCF,MAIN,1743,D0871,In-game dialogue,0x03DBCF,0x03CF96,0x03CF96,dialogue_19_19,,1854,0x03E345,超能力:不想学就算了...,ascii,I lost after all!,"If you don't want to learn, never mind...",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,17,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the source's learning choice rather than changing it to training. Omits the contextual one-speaker label 'PSYCHIC', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DBE1,MAIN,1744,D0872,In-game dialogue,0x03DBE1,0x03CF9C,0x03CF9C,dialogue_19_19,SABRINA,1857,0x03E389,"娜梅:我有预感你会来,我是超能力少女,我不喜欢战斗,不过我可以让你看看我的厉害!",ascii,"I had a vision of your arrival! I dislike fighting, but I will show youmy powers!","SABRINA: I foresaw you! I'm psychic. I dislike fighting, but I'll show my power!",adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,86,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03DC38,MAIN,1745,D0873,In-game dialogue,0x03DC38,0x03CF9E,0x03CF9E,dialogue_19_19,SABRINA,1858,0x03E3D6,娜梅:好吧金色徽章就给你吧!还有技能机器40也拿去吧.技能机器40是精神波动!强大的念力使对方受到巨大的伤害,ascii,A loss is a loss. You have earned theMarshbadge. Please take this TM too.,SABRINA: Marsh Badge and TM40 are yours. Psywave's psychic force deals huge damage.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,74,yes,Removed redundant English connective wording and tightened syntax for ROM space; uses the matching official badge and move names while preserving the source's TM40 number and damage claim.,Compact direct rendering from Chinese; uses the matching official badge and move names while preserving the source's TM40 number and damage claim.,,,,
MAIN:0x03DC83,MAIN,1746,D0874,In-game dialogue,0x03DC83,0x03CFA0,0x03CFA0,dialogue_19_19,,1859,0x03E43C,得到金色徽章,ascii,Got TM 40!,Got Marsh Badge!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,10,yes,"Removed redundant English connective wording and tightened syntax for ROM space; identifies the Chinese Golden Badge by its contextually matching official English name, Marsh Badge.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
